canary															
1993	2399	2311	1620												
1994	2620	2472	1652												
1995	3029	2806	1983												
1996	3293	3165	2373												
1997	3506	3334	2481												
1998	3813	3357	2321												
1999	-1	3785	2475												
2000	-1	4411	2765												
2001	-1	4813	2810												
2002	-1	5178	2798												
2003	-1	5911	3030												
2004	-1	7687	3706												
2005	-1	9627	4161												
2006	-1	-1	3950												
2007	-1	-1	3818												
2008	-1	-1	3350												
2009	-1	-1	2938												
mackerel															
4	1962	2009													
-1	2004	2005	2007	2009											
1962	25981	31791	40440	47534											
1963	30545	27882	40079	55495											
1964	23337	19642	30919	50354											
1965	10095	12221	19681	38267											
1966	2794	9983	14235	27557											
1967	794	8608	11612	19104											
1968	404	9442	13447	17511											
1969	90	10490	20533	20052											
1970	109	12000	31397	25020											
1971	212	14226	41784	29678											
1972	205	14718	46056	34697											
1973	33	16468	49677	36201											
1974	33	22015	55446	33318											
1975	741	31906	70294	32516											
1976	2620	41149	95840	32180											
1977	15359	60223	148673	45864											
1978	33177	96175	263041	80086											
1979	82868	125350	397917	169380											
1980	198862	130530	472604	308250											
1981	283330	155380	590565	427430											
1982	474144	163110	662372	532110											
1983	500733	174000	641691	598050											
1984	598962	190250	623557	537920											
1985	640182	193810	539151	453050											
1986	585771	195880	459036	332340											
1987	518881	191820	378397	228700											
1988	449563	193170	324384	171680											
1989	381221	168060	258032	153610											
1990	301105	153930	231281	160040											
1991	240703	123890	190701	145920											
1992	176547	94139	145855	130060											
1993	162801	87663	127578	124080											
1994	145907	77250	105836	112060											
1995	126596	84701	117870	108700											
1996	115733	90178	128394	112220											
1997	98054	88707	137003	113310											
1998	55058	64939	113751	98203											
1999	32704	36507	81273	62788											
2000	14417	33262	64071	49944											
2001	4311	24253	40164	31390											
2002	4942	22750	33739	24482											
2003	11601	30285	39714	19203											
2004	-1	31079	41169	16281											
2005	-1	33310	39433	16684											
2006	-1	-1	56496	24639											
2007	-1	-1	86777	44981											
2008	-1	-1	-1	76440											
2009	-1	-1	-1	108385											
sardine															
3	1981	2009													
-1	2004	2007	2009												
1981	-1	1353	7686												
1982	4239	1948	9935												
1983	9241	2859	12676												
1984	20977	3138	21621												
1985	33776	5881	27080												
1986	48765	10305	34074												
1987	79466	22315	51103												
1988	126847	49601	79974												
1989	201807	75769	119240												
1990	278710	100880	148680												
1991	344494	137650	169720												
1992	429202	193910	217120												
1993	453381	257330	304250												
1994	597858	413670	482160												
1995	821322	655040	717270												
1996	985653	761500	851700												
1997	1032813	743770	815380												
1998	1030096	904690	937480												
1999	1086783	1368800	1278100												
2000	1016768	1462200	1423600												
2001	889206	1251100	1240500												
2002	873400	1087900	1027600												
2003	817871	913190	821820												
2004	901518	997300	814100												
2005	-1	972300	955530												
2006	-1	826660	1030500												
2007	-1	566220	935690												
2008	-1	-1	728740												
2009	-1	-1	529540												
